,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
1096,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24918467,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5165368,Inhibition of N7-MTase activity of SARS-CoV-2 N-terminus hexahistidine tag nsp14 expressed in Escherichia coli C2566 using [3H]SAM as substrate incubated for 30 mins in presence of mGpppAC4 synthetic RNA by radioactive filter binding assay,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(S(=O)(=O)N(CCCCNc2cccc3ccccc23)C[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],,,CHEMBL5154878,J Med Chem,2022,"{'bei': '11.08', 'le': '0.21', 'lle': '4.84', 'sei': '3.40'}",CHEMBL5177302,,CHEMBL5177302,7.52,0,http://www.openphacts.org/units/Nanomolar,3894736,=,1,1,=,,IC50,nM,,30.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.03
1097,,ND,24918468,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5165368,Inhibition of N7-MTase activity of SARS-CoV-2 N-terminus hexahistidine tag nsp14 expressed in Escherichia coli C2566 using [3H]SAM as substrate incubated for 30 mins in presence of mGpppAC4 synthetic RNA by radioactive filter binding assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNC(=O)c2ccccc2)[C@@H](O)[C@H]1O,,,CHEMBL5154878,J Med Chem,2022,,CHEMBL5190367,,CHEMBL5190367,,0,,3894737,,1,0,,,IC50,,,,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,,,,
1098,,ND,24918469,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5165368,Inhibition of N7-MTase activity of SARS-CoV-2 N-terminus hexahistidine tag nsp14 expressed in Escherichia coli C2566 using [3H]SAM as substrate incubated for 30 mins in presence of mGpppAC4 synthetic RNA by radioactive filter binding assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)[C@@H](O)[C@H]1O,,,CHEMBL5154878,J Med Chem,2022,,CHEMBL5208994,,CHEMBL5208994,,0,,3894738,,1,0,,,IC50,,,,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,,,,
1099,,ND,24918470,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5165368,Inhibition of N7-MTase activity of SARS-CoV-2 N-terminus hexahistidine tag nsp14 expressed in Escherichia coli C2566 using [3H]SAM as substrate incubated for 30 mins in presence of mGpppAC4 synthetic RNA by radioactive filter binding assay,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(C(=O)NC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1[N+](=O)[O-],,,CHEMBL5154878,J Med Chem,2022,,CHEMBL5173359,,CHEMBL5173359,,0,,3894739,,1,0,,,IC50,,,,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,,,,
1100,,ND,24918471,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5165368,Inhibition of N7-MTase activity of SARS-CoV-2 N-terminus hexahistidine tag nsp14 expressed in Escherichia coli C2566 using [3H]SAM as substrate incubated for 30 mins in presence of mGpppAC4 synthetic RNA by radioactive filter binding assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNC(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])[C@@H](O)[C@H]1O,,,CHEMBL5154878,J Med Chem,2022,,CHEMBL5175572,,CHEMBL5175572,,0,,3894740,,1,0,,,IC50,,,,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,,,,
1101,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24918472,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5165368,Inhibition of N7-MTase activity of SARS-CoV-2 N-terminus hexahistidine tag nsp14 expressed in Escherichia coli C2566 using [3H]SAM as substrate incubated for 30 mins in presence of mGpppAC4 synthetic RNA by radioactive filter binding assay,B,,,BAO_0000190,BAO_0000019,assay format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,,,CHEMBL5154878,J Med Chem,2022,"{'bei': '17.19', 'le': '0.33', 'lle': '8.62', 'sei': '3.14'}",CHEMBL1214186,SINEFUNGIN,CHEMBL1214186,6.56,0,http://www.openphacts.org/units/Nanomolar,3894741,=,1,1,=,,IC50,nM,,278.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.278
1102,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24918476,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5165372,Inhibition of SARS-CoV-2 nsp14 N7-MTase activity using [3H]SAM as substrate incubated for 30 mins in presence of GpppAC4 synthetic RNA and 7mGpppAC4 by DEAE radioactive filter binding assay,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](C[C@@H](N)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O,,,CHEMBL5154878,J Med Chem,2022,"{'bei': '16.90', 'le': '0.33', 'lle': '8.50', 'sei': '3.09'}",CHEMBL1214186,SINEFUNGIN,CHEMBL1214186,6.44,0,http://www.openphacts.org/units/Nanomolar,3894741,=,1,1,=,,IC50,nM,,360.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,0.36
1103,,,24923963,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)OCc1ccccc1,,,CHEMBL5154912,J Med Chem,2022,,CHEMBL5179718,,CHEMBL5179718,,0,http://www.openphacts.org/units/Nanomolar,3895810,>,1,1,>,,IC50,nM,,50000.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,50.0
1104,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923964,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '10.96', 'le': '0.21', 'lle': '4.14', 'sei': '4.35'}",CHEMBL5190736,,CHEMBL5190736,5.18,0,http://www.openphacts.org/units/Nanomolar,3895812,=,1,1,=,,IC50,nM,,6600.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,6.6
1105,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923965,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2ccccc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)C[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '9.42', 'le': '0.18', 'lle': '3.15', 'sei': '3.85'}",CHEMBL5187027,,CHEMBL5187027,4.58,0,http://www.openphacts.org/units/Nanomolar,3895814,=,1,1,=,,IC50,nM,,26100.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,26.1
1106,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923966,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2ccccc2F)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '10.68', 'le': '0.21', 'lle': '4.06', 'sei': '4.40'}",CHEMBL5191284,,CHEMBL5191284,5.24,0,http://www.openphacts.org/units/Nanomolar,3895815,=,1,1,=,,IC50,nM,,5800.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,5.8
1107,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923967,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2cccc(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '10.27', 'le': '0.20', 'lle': '3.86', 'sei': '4.23'}",CHEMBL5187062,,CHEMBL5187062,5.04,0,http://www.openphacts.org/units/Nanomolar,3895816,=,1,1,=,,IC50,nM,,9200.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,9.2
1108,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923968,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2ccc(F)cc2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '10.46', 'le': '0.21', 'lle': '3.95', 'sei': '4.31'}",CHEMBL5184585,,CHEMBL5184585,5.13,0,http://www.openphacts.org/units/Nanomolar,3895817,=,1,1,=,,IC50,nM,,7400.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,7.4
1109,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923969,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2cc(F)cc(F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '9.38', 'le': '0.19', 'lle': '3.45', 'sei': '4.01'}",CHEMBL5188979,,CHEMBL5188979,4.77,0,http://www.openphacts.org/units/Nanomolar,3895818,=,1,1,=,,IC50,nM,,16900.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,16.9
1110,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923970,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2ccc(F)cc2F)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '10.71', 'le': '0.21', 'lle': '4.12', 'sei': '4.57'}",CHEMBL5177564,,CHEMBL5177564,5.44,0,http://www.openphacts.org/units/Nanomolar,3895820,=,1,1,=,,IC50,nM,,3600.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,3.6
1111,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923971,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2c(F)cc(F)cc2F)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '11.01', 'le': '0.22', 'lle': '4.35', 'sei': '4.87'}",CHEMBL5202165,,CHEMBL5202165,5.80,0,http://www.openphacts.org/units/Nanomolar,3895819,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,1.6
1112,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923972,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '7.32', 'le': '0.15', 'lle': '1.37', 'sei': '3.74'}",CHEMBL5192323,,CHEMBL5192323,4.45,0,http://www.openphacts.org/units/Nanomolar,3895822,=,1,1,=,,IC50,nM,,35300.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,35.3
1113,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923973,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)[C@H](C(=O)OCc2cccc([N+](=O)[O-])c2)N2C(=O)[C@@H](NC(=O)COc3ccccc3)[C@H]2S1(=O)=O,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '9.42', 'le': '0.18', 'lle': '3.93', 'sei': '3.01'}",CHEMBL5193661,,CHEMBL5193661,4.88,0,http://www.openphacts.org/units/Nanomolar,3895824,=,1,1,=,,IC50,nM,,13300.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,13.3
1114,"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,24923974,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Lower', 'standard_units': 'min', 'standard_value': '51.0', 'text_value': None, 'type': 'Time_Lower', 'units': 'min', 'value': '51.0'}, {'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'Time_Upper', 'standard_units': 'min', 'standard_value': '81.0', 'text_value': None, 'type': 'Time_Upper', 'units': 'min', 'value': '81.0'}]",CHEMBL5167208,Inhibition of recombinant SARS-CoV-2 Main protease using ALNDFSNSGSDVLYQPPQTSITSAVLQ/SGFRKMAFPS-NH2 as substrate preincubated for 45 to 75 mins followed by substrate addition measured after 6 mins by SPE-MS inhibition assay,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(COC(=O)[C@@H]2N3C(=O)[C@@H](NC(=O)COc4ccccc4)[C@H]3S(=O)(=O)C2(C)C)cc1,,,CHEMBL5154912,J Med Chem,2022,"{'bei': '8.97', 'le': '0.18', 'lle': '3.46', 'sei': '3.51'}",CHEMBL5172484,,CHEMBL5172484,4.51,0,http://www.openphacts.org/units/Nanomolar,3895826,=,1,1,=,,IC50,nM,,31100.0,CHEMBL4523582,Severe acute respiratory syndrome coronavirus 2,Replicase polyprotein 1ab,2697049,,,IC50,uM,UO_0000065,,31.1
