,action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
90,,,24763331,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5174145,,CHEMBL5174145,7.16,0,http://www.openphacts.org/units/Nanomolar,3863827,=,1,1,=,,IC50,nM,,70.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.07
91,,,24763332,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)OC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5184284,,CHEMBL5221846,7.10,0,http://www.openphacts.org/units/Nanomolar,3863828,=,1,1,=,,IC50,nM,,80.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.08
92,,,24763333,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@H](C=O)C[C@H]1CCNC1=O,,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5175540,,CHEMBL5175540,7.10,0,http://www.openphacts.org/units/Nanomolar,3863829,=,1,1,=,,IC50,nM,,80.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.08
93,,,24763334,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],,,CHEMBL5120880,J Med Chem,2022,,CHEMBL5173283,,CHEMBL5221543,7.00,0,http://www.openphacts.org/units/Nanomolar,3863830,=,1,1,=,,IC50,nM,,100.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.1
94,,,24763335,[],CHEMBL5124403,Antiviral activity against MERS-CoV by enzymatic assay,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],,,CHEMBL5120880,J Med Chem,2022,,CHEMBL2315036,,CHEMBL2365410,5.80,0,http://www.openphacts.org/units/Nanomolar,3863831,=,1,1,=,,IC50,nM,,1600.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,1.6
95,,,24789289,[],CHEMBL5132016,Antiviral activity against MERS-CoV,F,,,BAO_0000190,BAO_0000218,organism-based format,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,,,CHEMBL5131378,J Med Chem,2022,,CHEMBL3301622,GILTERITINIB,CHEMBL3301622,6.09,0,http://www.openphacts.org/units/Nanomolar,3869562,=,1,1,=,,IC50,nM,,807.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.807
96,,,24789290,[],CHEMBL5132016,Antiviral activity against MERS-CoV,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)(C)Cn1c(N)nc2ccc(-c3[nH]c(C(C)(C)C)nc3-c3ccc(F)cc3)nc21,,,CHEMBL5131378,J Med Chem,2022,,CHEMBL2364626,RALIMETINIB,CHEMBL2364626,6.06,0,http://www.openphacts.org/units/Nanomolar,3869575,=,1,1,=,,IC50,nM,,873.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.873
97,,,24789291,[],CHEMBL5132016,Antiviral activity against MERS-CoV,F,,,BAO_0000190,BAO_0000218,organism-based format,Cn1nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Oc2ccncc2)cc1,,,CHEMBL5131378,J Med Chem,2022,,CHEMBL472620,,CHEMBL472620,5.33,0,http://www.openphacts.org/units/Nanomolar,3869576,=,1,1,=,,IC50,nM,,4630.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,4.63
98,,,24789292,[],CHEMBL5132016,Antiviral activity against MERS-CoV,F,,,BAO_0000190,BAO_0000218,organism-based format,CC(C)Cn1ncc2cc(Oc3ccc(F)cc3F)c(C(=O)NCCN(C)C)cc21,,,CHEMBL5131378,J Med Chem,2022,,CHEMBL1088750,ARRY-797,CHEMBL1088750,6.04,0,http://www.openphacts.org/units/Nanomolar,3869578,=,1,1,=,,IC50,nM,,913.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,uM,UO_0000065,,0.9129999999999999
99,,,24819146,[],CHEMBL5139924,Antiviral activity against MERS-CoV assessed as viral growth inhibition,F,,,BAO_0000190,BAO_0000218,organism-based format,Nc1ccc2cc3ccc(N)cc3nc2c1,,,CHEMBL5137028,J Med Chem,2022,,CHEMBL55400,PROFLAVINE,CHEMBL55400,7.68,0,http://www.openphacts.org/units/Nanomolar,3875723,=,1,1,=,,IC50,nM,,21.0,CHEMBL4296578,Middle East respiratory syndrome-related coronavirus,Middle East respiratory syndrome-related coronavirus,1335626,,,IC50,nM,UO_0000065,,21.0
